source_id,ra,dec,pmra,pmdec,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,pm_tan,pm_rad,theta_deg,membership_prob,parallax,parallax_error,dist_pc_raw
6083516236407221248,201.90813135078704,-47.5066437243232,-2.944706021748966,-7.087051756023293,8.682382208640508,-1.2986234593918766,8.778962564346664,0.2994088028026365,-0.30125698629038045,0.42473686322765836,-0.25365286460747505,0.3406781872396477,98.50666615587595,0.9982453637438676,0.3682780146157591,0.31112844,2715.3399342704306
6083516236418892160,201.92158089393465,-47.50909487249355,-3.3814662002418405,-6.7438185633332415,9.227720729645783,-1.4456923496129548,9.340281378741432,-0.13735137569023825,0.0419762063996707,0.1436224296818179,0.020211048173730303,-0.1421932341548918,98.90405954084164,0.9981843822411832,0.6922353557380237,0.16835268,1444.5953846634347
6083516270766906240,201.88976727350143,-47.50941907880275,-3.018615407105811,-6.969566061546715,7.937774110309094,-1.4651447281650576,8.07185894950867,0.22549941744579138,-0.18377129181380258,0.29089839285101776,-0.13978759127986853,0.2551103766754255,100.45788138276694,0.9840649482980178,0.2872196877319539,0.0818077,3481.65548085006
6083516339486698112,201.9447522409457,-47.49010937055742,-2.600465701515727,-7.421556935498168,10.167249156003988,-0.30656223344522004,10.171869828268486,0.6436491230358752,-0.6357621657652555,0.9046975875967501,-0.616074914089799,0.6625174905107231,91.72705535598979,0.974150498154156,-0.5068579416742698,0.22097291,
6083515514864240896,201.86834760737065,-47.56340956406965,-2.917947158125517,-6.563437123954774,7.069271074927475,-4.704573844179123,8.491619903536698,0.3261676664260853,0.2223576457781382,0.39475089519573486,0.3658178747001708,0.1483426837012335,123.64361888237663,0.9942827412700844,0.5092622262568232,0.186473,1963.6249233527399
6083515549211402112,201.8890027055321,-47.562679314750994,-3.548879431175964,-7.326074704968024,7.906773178825774,-4.660758885059693,9.178220714608116,-0.3047646066243619,-0.5402799352351115,0.6203094984510219,-0.6201970323170605,0.011811645679982719,120.51782287702632,0.9979827385068796,-0.3982544843184185,0.09328217,
6083515549211581824,201.90307876537395,-47.55347427173884,-2.8850731998191828,-7.264904741336155,8.477515067341182,-4.108456304330588,9.420598437551115,0.3590416247324195,-0.47910997160324253,0.5987129973369172,-0.2745637863323749,0.5320450924639616,115.85621034656512,0.9232488685869614,0.2867975134817173,0.20599149,3486.780578604102
6083515549211698304,201.89181124218743,-47.54728994242242,-1.696045199646661,-6.702568497369981,8.020650892662918,-3.7373965453450353,8.84867072950121,1.5480696249049413,0.08322627236293112,1.5503051880080754,0.7292936013856881,1.3680559268329082,114.98418822381021,0.9677782216496156,-0.9193914620097648,0.18905649,
6083515549223995008,201.8886438786944,-47.55858169727921,-3.4625206816481104,-7.320980096453129,7.892223829839022,-4.414901836752563,9.043149628776474,-0.21840585709650817,-0.5351853267202165,0.5780349923237218,-0.5736986582711562,0.07067037461737696,119.22260402370635,0.9947083996737336,0.0614956275950824,0.059027232,16261.318716584115
6083515583571277952,201.86454174328003,-47.55518687322621,-3.967857351864743,-7.567999803045163,6.914954733357349,-4.211212393572765,8.096351572662964,-0.7237425273131408,-0.782205033312251,1.0656678469300986,-1.0445131763903583,-0.21128223855202832,121.34144474707904,0.9654627811524208,-0.1279119254842707,0.20897286,
6083515617931113984,201.88135874666057,-47.55053380453712,-4.174411391769489,-7.035057914939969,7.596833638137777,-3.932028272227086,8.55410589478145,-0.9302965672178867,-0.24926314520705706,0.963111529645398,-0.6489939589712508,-0.7116113122728732,117.36553179248898,0.977080484984269,0.1356538043629205,0.14366105,7371.706268735794
6083515652290475520,201.828971187666,-47.56893653298193,-3.592233472853544,-7.749517206027096,5.472675692575008,-5.036191978915809,7.437298493713781,-0.34811864830194184,-0.9637224362941836,1.024669472323816,-0.9448770547162122,0.39642764659289875,132.62159833808397,0.9908102039263192,0.0151176115475629,0.1733508,66148.01530346302
6083515682357031936,201.83731672467903,-47.55994264472607,-2.7258567768329107,-6.592572240888812,5.81106211668812,-4.496558683564302,7.3476174994854855,0.5182580477186916,0.19322252884410052,0.5531060926062005,0.46997626679600624,0.29163103114481487,127.73245030925811,0.9391789948042024,0.0995046062032895,0.09151645,10049.786016508462
6083515721010237056,201.8115432986565,-47.55436677711631,-2.5826515697663988,-5.964905095350507,4.766027212965223,-4.162006626978467,6.327504607484512,0.6614632547852035,0.8208896743824052,1.0542264912905037,1.0534005726338433,-0.041722038701112574,131.12958752957806,0.9893139932725128,0.7000764772803754,0.21679986,1428.4153695389875
6083515721022683648,201.8127713431332,-47.5590965963891,-3.8850316672607086,-6.777723989765462,4.815820722774816,-4.4457957833458295,6.554176483824868,-0.6409168427091063,0.00807077996744976,0.64096765656115,-0.4288132878800834,-0.4764018271322697,132.71210589235284,0.9752279978793787,0.182495228689763,0.09557639,5479.595314242288
