source_id,ra,dec,parallax,parallax_error,pmra,pmdec,membership_prob,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,theta_deg,pm_tan
6083776820698702848,201.84960690504445,-46.96725877703912,0.1566872842533742,0.017940478,-3.2155594553291813,-6.633547270960019,0.9823954654483332,6.309391964015672,31.064473377652746,31.698737091349265,-0.015559455329181127,0.06645272903998123,0.06824999521613132,11.480965412773289,0.028475033495331984
6083777297406748416,201.7934944983282,-46.95337329918958,-0.1353223494633142,0.3764596,-3.228885988331339,-6.535065144236434,0.9872258696887424,4.034202646960457,31.89760204862523,32.15169991538866,-0.02888598833133882,0.16493485576356637,0.16744523572686887,7.208129950749293,0.049352737069812774
6083777885815960064,201.8127271371884,-46.9297751956337,0.440783533256749,0.5809869,-3.458530693974057,-6.342893280363315,0.9717050273709305,4.814028304676566,33.313488261977824,33.659521219101755,-0.2585306939740568,0.3571067196366853,0.44086656590898515,8.22271349083138,0.3069467633818779
6083778328198685824,201.63065801942048,-47.02203995716951,0.3726316260451794,0.24704958,-2.903888358943536,-7.4373358155365,0.9639890496013322,-2.568326792046843,27.7776025698293,27.89608408071163,0.29611164105646415,-0.7373358155364995,0.7945729726350043,-5.282568449334585,-0.22696920949439547
6083778607405246976,201.61771484633496,-46.98432090968806,0.1327096875355424,0.039427154,-3.139258088548459,-6.9633806483917535,0.9927700899612524,-3.093133530098037,30.040745418716455,30.199567221189618,0.060741911451541064,-0.26338064839175335,0.2702941837221942,-5.878720967025405,-0.03344620060428404
6083778740515652352,201.6790766164601,-46.98994882912907,0.254211501047555,0.37952673,-2.522154445893771,-7.489928014092678,0.9797284420348856,-0.6050983158853311,29.7030702522558,29.709233015719718,0.6778455541062294,-0.7899280140926779,1.0408942610419096,-1.167043831476287,-0.6616162050497246
6083779015393616640,201.65534547963097,-46.969602819239256,0.4267812798184489,0.41776827,-2.967995173743724,-6.615792889437921,0.943062774553239,-1.5673245356271026,30.923830845644602,30.963524030220125,0.23200482625627616,0.08420711056207875,0.24681385065554778,-2.901461527081908,-0.23596984199374146
6083779157161073408,201.6956275888427,-46.94532877441236,0.2021578073018808,0.3781254,-3.064855998401122,-6.760414990255477,0.9427392128256594,0.06599383209931531,32.38027353525837,32.38034078579206,0.1351440015988783,-0.060414990255476475,0.148033348323028,0.11677365275111753,-0.13526685170238043
6083779462070217728,201.57873367239227,-46.96730634012472,-0.3448276939254134,0.61280435,-3.3852292516778064,-6.498391351570195,0.987889469655444,-4.673702885626379,31.06161959251665,31.41126725194841,-0.18522925167780624,0.2016086484298052,0.273780793334399,-8.556849491825135,0.1531699307926041
6083780703315796992,201.6987005999025,-46.92371799354272,0.2809784315641855,0.6991519,-3.056231103240487,-7.264670041489857,0.9103373639201902,0.19059518754993135,33.67692038743655,33.67745972170788,0.143768896759513,-0.5646700414898564,0.5826849504076828,0.3242631192442045,-0.14696230427472087
6083870657109486080,202.35009915231785,-47.709712715188125,0.478911236810415,0.38819328,-3.7682312098438495,-6.798160291599889,0.9876661410614782,26.602847206870006,-13.482762911287551,29.824425815664288,-0.5682312098438493,-0.09816029159988915,0.5766473364956957,116.87664556646081,-0.3444381455597708
6083870721530110208,202.3436490901593,-47.69660351212754,0.0964265337299109,0.14861241,-3.414874082016888,-7.218304000147386,0.9406164371335572,26.34131658688232,-12.696210727652328,29.24138721694502,-0.21487408201688796,-0.5183040001473858,0.561079234771152,115.73353036765207,-0.5601955974179816
6083871511804151808,202.42893883723136,-47.6254772635216,0.061444406807909,0.10243684,-3.715144992667547,-6.769671945518772,0.9472382853008458,29.799559295556868,-8.428635811296203,30.968623409006646,-0.5151449926675467,-0.0696719455187722,0.519835111802596,105.79325384238076,-0.20724727477116273
6083871786682028800,202.33041889581327,-47.65384960338877,0.2377629793699536,0.45848608,-2.8935361322294963,-6.599148926044925,0.9884369513187408,25.804872000022222,-10.130976203326298,27.722339327154454,0.30646386777050383,0.10085107395507542,0.322631432701076,111.43494003566633,0.20587105361802893
6083872061559957760,202.3269463609429,-47.63221204613736,-0.1006847304608465,0.32563758,-2.4499513949976253,-6.818677976884189,0.921685204662982,25.664071155744015,-8.832722768241723,27.14150953406438,0.7500486050023749,-0.11867797688418857,0.7593795968179107,108.9917653369873,0.13187222850758232
